sample_id	computed_gender	call_rate	lrr_median	lrr_sd	lrr_auto	baf_sd	baf_conc	baf_auto	n_sites	n_hets	x_nonpar_n_hets	par1_n_hets	xtr_n_hets	par2_n_hets	x_nonpar_baf_corr	x_nonpar_lrr_median	y_nonpar_lrr_median	mt_lrr_median	lrr_gc_rel_ess	lrr_gc_0	lrr_gc_1	lrr_gc_2
GSM2400539	M	0.9947	0.0220	0.1955	0.0191	0.0299	0.5000	-0.0013	164518	31976	0	150	0	0	-0.0000	-0.2730	nan	nan	0.1593	1.3200	-5.2203	4.8755
GSM2400540	F	0.9940	0.0093	0.1464	0.0257	0.0347	0.5030	-0.0152	164514	30856	802	109	0	0	0.0338	0.0315	nan	nan	0.0716	0.6608	-2.5747	2.4026
GSM2400541	F	0.9933	0.0105	0.1671	0.0267	0.0301	0.4969	-0.0039	164517	26538	1115	165	0	0	0.0288	0.0360	nan	nan	0.0825	0.8429	-3.2984	3.1115
GSM2400542	M	0.9931	0.0220	0.1652	0.0180	0.0401	0.5022	0.0153	164518	30896	0	169	0	0	-0.0000	-0.3240	nan	nan	0.0551	0.5812	-2.1096	1.8198
GSM2400543	M	0.9852	0.0020	0.1608	0.0160	0.0524	0.5029	0.0024	164519	30774	0	161	0	0	-0.0000	-0.3670	nan	nan	0.0152	-0.2334	0.8405	-0.6839
GSM2400544	F	0.9912	0.0168	0.1573	0.0174	0.0354	0.4947	-0.0077	164514	35657	885	168	0	0	0.0319	0.0280	nan	nan	0.0205	0.4375	-1.7390	1.7158
GSM2400545	F	0.9920	-0.0060	0.1623	0.0333	0.0300	0.5101	0.0186	164513	29653	728	101	0	0	0.0290	0.0100	nan	nan	0.0085	-0.0176	-0.0720	0.2791
GSM2400546	M	0.9885	0.0270	0.1647	0.0365	0.0409	0.5022	0.0032	164518	37205	0	134	0	0	-0.0000	-0.3400	nan	nan	0.0181	-0.4740	2.1841	-2.2499
GSM2400547	F	0.9910	0.0060	0.1588	0.0148	0.0341	0.5014	0.0007	164518	37982	986	171	0	0	0.0315	0.0210	nan	nan	0.0879	0.7272	-2.8135	2.5897
GSM2400548	M	0.9869	0.0145	0.2296	0.0156	0.0478	0.4974	0.0123	164519	29127	0	149	0	0	-0.0000	-0.4160	nan	nan	0.0780	-1.0858	4.3612	-4.1330
GSM2400549	F	0.9821	0.0245	0.1644	0.0169	0.0416	0.5055	0.0118	164503	33791	722	157	0	0	0.0402	0.0310	nan	nan	0.0008	0.0819	-0.2610	0.2562
GSM2400550	F	0.9261	-0.2135	0.4418	0.0165	0.0950	0.5075	0.0400	164517	27764	586	74	0	0	0.0932	-0.2260	nan	nan	0.2326	-3.3060	12.1751	-10.8952
GSM2400551	M	0.9934	0.0182	0.1697	0.0341	0.0335	0.5051	-0.0008	164515	35812	0	168	0	0	-0.0000	-0.3000	nan	nan	0.1810	1.3497	-5.4500	5.2746
GSM2400552	M	0.9927	0.0215	0.1896	0.0179	0.0353	0.5073	0.0169	164520	34787	0	143	0	0	-0.0000	-0.3100	nan	nan	0.1562	1.2623	-5.0378	4.8036
GSM2400553	M	0.9926	0.0020	0.1917	0.0371	0.0309	0.5037	0.0071	164518	32016	0	148	0	0	-0.0000	0.0260	nan	nan	0.1875	1.3980	-5.5528	5.2342
GSM2400554	M	0.9905	0.0350	0.1691	0.0334	0.0323	0.5026	-0.0000	164518	30692	0	92	0	0	-0.0000	-0.3080	nan	nan	0.1072	0.8621	-3.3166	3.0731
GSM2400555	M	0.9916	0.0190	0.1796	0.0319	0.0305	0.5057	0.0097	164519	33842	0	143	0	0	-0.0000	-0.3190	nan	nan	0.1743	1.2583	-4.9122	4.5975
GSM2400556	F	0.9918	-0.0040	0.2458	0.0355	0.0382	0.5023	0.0033	164517	36094	679	151	0	0	0.0341	0.0280	nan	nan	0.3181	2.1324	-8.4291	7.7060
GSM2400557	F	0.9917	0.0100	0.2171	0.0331	0.0360	0.5060	-0.0032	164517	31855	627	114	0	0	0.0366	0.0350	nan	nan	0.2391	1.8749	-7.6567	7.4240
GSM2400558	M	0.9901	0.0365	0.2001	0.0208	0.0394	0.4987	0.0040	164517	33579	0	140	0	0	-0.0000	-0.3180	nan	nan	0.0988	1.1716	-4.6825	4.7122
GSM2400559	F	0.9903	0.0175	0.2556	0.0295	0.0396	0.5052	0.0165	164517	36205	699	33	0	0	0.0375	0.0460	nan	nan	0.2092	1.9169	-7.5734	7.0460
GSM2400560	M	0.9927	0.0185	0.2050	0.0233	0.0382	0.4926	0.0116	164518	30361	0	129	0	0	-0.0000	-0.2890	nan	nan	0.1620	1.4884	-5.9322	5.7078
GSM2400561	F	0.9914	0.0025	0.2346	0.0291	0.0404	0.5054	0.0081	164494	32034	1101	48	0	0	0.0370	0.0370	nan	nan	0.2541	1.9144	-7.6178	7.1463
GSM2400562	M	0.9885	0.0135	0.2732	0.0212	0.0466	0.4989	0.0015	164467	32279	0	93	0	0	-0.0000	-0.3350	nan	nan	0.2007	1.8789	-7.2734	6.5399
GSM2400573	M	0.9939	0.0350	0.2152	0.0241	0.0353	0.5021	0.0020	164503	36409	0	181	0	0	-0.0000	-0.2690	nan	nan	0.2011	1.6471	-6.5720	6.2781
GSM2400574	F	0.9932	0.0210	0.1958	0.0278	0.0357	0.5019	-0.0005	164501	41113	1180	145	0	0	0.0347	0.0440	nan	nan	0.1824	1.4436	-5.7873	5.5407
GSM2400575	F	0.9919	-0.0070	0.2543	0.0253	0.0426	0.4997	0.0073	164516	41388	871	161	0	0	0.0394	0.0290	nan	nan	0.4053	2.3106	-8.9911	8.0633
GSM2400576	M	0.9929	0.0335	0.1619	0.0314	0.0336	0.5039	0.0071	164501	38320	0	175	0	0	-0.0000	-0.3380	nan	nan	0.0044	0.2374	-0.8263	0.8038
GSM2400577	F	0.9759	-0.0085	0.1634	0.0183	0.0552	0.5005	-0.0037	164515	41982	1053	128	0	0	0.0547	-0.0050	nan	nan	0.0745	-0.6604	2.5462	-2.2675
GSM2400578	M	0.9896	0.0075	0.1688	0.0112	0.0382	0.5008	-0.0057	164519	43061	0	183	0	0	-0.0000	-0.4460	nan	nan	0.0525	-0.7906	3.4331	-3.5494
GSM2400579	M	0.9880	0.0215	0.1776	0.0206	0.0399	0.4977	-0.0110	164520	41819	0	186	0	0	-0.0000	-0.4100	nan	nan	0.0279	-0.5130	2.1606	-2.0988
GSM2400580	F	0.9902	0.0180	0.1555	0.0310	0.0398	0.4977	-0.0033	164520	41840	1152	194	0	0	0.0373	0.0370	nan	nan	0.0893	0.8019	-3.1203	2.9133
GSM2400581	F	0.9803	-0.0505	0.2267	0.0148	0.0469	0.5039	0.0131	164518	39401	932	134	0	0	0.0467	-0.0490	nan	nan	0.1677	-1.5254	5.9044	-5.4681
GSM2400582	F	0.9938	0.0305	0.1701	0.0433	0.0302	0.5046	0.0092	164501	35575	899	136	0	0	0.0292	0.0460	nan	nan	0.0724	0.8996	-3.6703	3.6942
GSM2400583	M	0.9836	0.0070	0.2100	0.0347	0.0533	0.5100	0.0158	164515	37428	0	157	0	0	-0.0000	-0.4420	nan	nan	0.1647	-1.2355	4.8406	-4.3844
GSM2400584	M	0.9921	0.0405	0.1964	0.0498	0.0365	0.4975	0.0031	164517	33640	0	153	0	0	-0.0000	-0.2780	nan	nan	0.1626	1.2315	-4.6448	4.2050
GSM2400585	F	0.9939	0.0315	0.1673	0.0469	0.0337	0.4999	0.0012	164516	38669	750	165	0	0	0.0313	0.0530	nan	nan	0.0917	0.7828	-3.0816	2.8618
GSM2400586	M	0.9924	0.0280	0.1916	0.0393	0.0316	0.5012	0.0086	164518	38145	0	143	0	0	-0.0000	-0.2670	nan	nan	0.1344	1.2712	-4.9947	4.7114
GSM2400587	M	0.9929	0.0255	0.1849	0.0338	0.0327	0.4983	-0.0066	164515	36739	0	54	0	0	-0.0000	-0.2810	nan	nan	0.1291	1.1489	-4.4491	4.1724
GSM2400588	F	0.9943	0.0255	0.1462	0.0259	0.0291	0.5046	0.0064	164519	40431	735	194	0	0	0.0284	0.0410	nan	nan	0.0212	0.4349	-1.7089	1.6934
GSM2400589	F	0.9921	0.0230	0.1901	0.0355	0.0317	0.4973	0.0069	164515	39307	1149	160	0	0	0.0295	0.0520	nan	nan	0.1508	1.2558	-4.9676	4.7781
GSM2400590	M	0.9942	0.0225	0.1665	0.0388	0.0307	0.5007	-0.0061	164516	34164	0	45	0	0	-0.0000	0.0330	nan	nan	0.0664	0.7693	-3.0750	3.0540
GSM2400591	F	0.9935	0.0245	0.1532	0.0351	0.0310	0.5059	0.0067	164520	37307	902	67	0	0	0.0285	0.0440	nan	nan	0.0184	0.4309	-1.7147	1.6818
GSM2400592	M	0.9921	0.0320	0.2315	0.0101	0.0398	0.4971	-0.0038	164517	37009	0	104	0	0	-0.0000	-0.3280	nan	nan	0.0436	0.5906	-2.0531	1.6376
GSM2400593	F	0.9942	0.0225	0.1837	0.0488	0.0350	0.5011	0.0122	164520	34073	586	81	0	0	0.0318	0.0450	nan	nan	0.1660	1.1894	-4.6116	4.2255
GSM2400594	F	0.9945	0.0110	0.1828	0.0351	0.0345	0.5029	-0.0026	164518	31406	795	129	0	0	0.0328	0.0370	nan	nan	0.1704	1.1963	-4.6578	4.2683
GSM2400595	F	0.9949	0.0195	0.1702	0.0300	0.0312	0.4981	0.0010	164519	35784	938	149	0	0	0.0277	0.0420	nan	nan	0.1878	1.1988	-4.6725	4.3650
GSM2400596	M	0.9948	0.0300	0.1674	0.0310	0.0300	0.5012	-0.0262	164519	33105	0	161	0	0	-0.0000	-0.2960	nan	nan	0.0981	0.9267	-3.6151	3.4189
GSM2400597	F	0.9950	0.0155	0.1763	0.0357	0.0302	0.5021	0.0121	164519	32861	769	161	0	0	0.0273	0.0370	nan	nan	0.1380	1.1353	-4.6428	4.4155
GSM2400598	M	0.9925	0.0263	0.1985	0.0211	0.0417	0.5004	0.0036	164500	26297	0	17	0	0	-0.0000	-0.3450	nan	nan	0.0381	0.6478	-2.5155	2.3745
GSM2400599	F	0.9942	0.0305	0.1587	0.0408	0.0307	0.5050	0.0145	164513	31707	479	54	0	0	0.0283	0.0410	nan	nan	0.0800	0.8737	-3.4395	3.3462
GSM2400600	M	0.9929	0.0250	0.1713	0.0468	0.0321	0.5014	0.0020	164505	30029	0	128	0	0	-0.0000	-0.3310	nan	nan	0.1067	-0.6467	2.4129	-1.9611
GSM2400601	M	0.9940	0.0390	0.1936	0.0411	0.0300	0.5014	0.0159	164506	33440	0	130	0	0	-0.0000	-0.2770	nan	nan	0.1091	1.1855	-4.7563	4.7149
GSM2400602	M	0.9937	0.0315	0.1699	0.0305	0.0327	0.4999	-0.0114	164501	37081	0	166	0	0	-0.0000	-0.3060	nan	nan	0.0279	0.6020	-2.4790	2.5333
GSM2400603	M	0.9945	0.0385	0.1865	0.0458	0.0341	0.4982	-0.0051	164517	34419	0	119	0	0	-0.0000	-0.2875	nan	nan	0.1307	1.0931	-4.2115	3.9369
GSM2400604	M	0.9950	0.0275	0.1767	0.0487	0.0294	0.5081	0.0149	164517	30587	0	144	0	0	-0.0000	-0.2840	nan	nan	0.1182	1.0102	-3.9481	3.7335
GSM2400605	M	0.9933	0.0360	0.1914	0.0405	0.0296	0.4951	-0.0004	164519	42089	0	134	0	0	-0.0000	-0.2620	nan	nan	0.1680	1.4063	-5.5741	5.3163
GSM2400606	M	0.9947	0.0290	0.1743	0.0453	0.0287	0.5059	0.0054	164519	39678	0	176	0	0	-0.0000	-0.2800	nan	nan	0.1529	1.1309	-4.4845	4.2387
GSM2400607	F	0.9943	0.0190	0.1648	0.0453	0.0289	0.5045	0.0108	164519	42563	855	177	0	0	0.0250	0.0460	nan	nan	0.1312	0.9902	-3.9455	3.7916
GSM2400608	F	0.9938	0.0145	0.1885	0.0287	0.0322	0.4973	-0.0170	164509	35829	762	5	0	0	0.0303	0.0430	nan	nan	0.1841	1.4504	-5.7729	5.4571
GSM2400609	M	0.9946	0.0310	0.2215	0.0390	0.0281	0.4977	0.0039	164519	36693	0	124	0	0	-0.0000	-0.2090	nan	nan	0.2451	1.7940	-7.0915	6.7150
GSM2400610	F	0.9920	0.0175	0.1973	0.0261	0.0337	0.5070	0.0039	164517	36719	964	188	0	0	0.0320	0.0450	nan	nan	0.1435	1.2514	-5.0809	4.7961
GSM2400611	F	0.9930	0.0200	0.1906	0.0316	0.0335	0.5033	0.0230	164513	35721	762	47	0	0	0.0310	0.0470	nan	nan	0.1793	1.2980	-5.0756	4.7089
GSM2400612	F	0.9868	0.0085	0.1850	0.0147	0.0478	0.5010	0.0075	164518	40236	882	168	0	0	0.0446	0.0200	nan	nan	0.1089	-1.0765	4.3760	-4.1977
GSM2400613	M	0.9976	0.0073	0.1437	0.0124	0.0237	0.5053	0.0073	164519	35484	0	165	0	0	-0.0000	-0.3400	nan	nan	0.0653	0.6739	-2.7211	2.6252
GSM2400614	F	0.9971	-0.0085	0.1541	0.0196	0.0239	0.5054	0.0072	164518	36314	912	161	0	0	0.0209	0.0020	nan	nan	0.0842	0.7959	-3.2962	3.1810
GSM2400615	F	0.9942	-0.0425	0.2060	0.0051	0.0362	0.4998	0.0145	164519	36934	939	175	0	0	0.0375	-0.0420	nan	nan	0.0035	-0.1465	0.3301	-0.2113
GSM2400616	M	0.9960	-0.0070	0.1450	0.0066	0.0272	0.4997	0.0080	164520	35800	0	156	0	0	-0.0000	-0.3710	nan	nan	0.0222	0.4281	-1.7998	1.7205
GSM2400617	M	0.9701	-0.0185	0.3440	0.0226	0.0650	0.4966	-0.0065	164519	33164	0	144	0	0	-0.0000	-0.4970	nan	nan	0.2207	-2.2272	8.3541	-7.2007
GSM2400618	F	0.9852	0.0060	0.1641	0.0116	0.0455	0.4982	-0.0008	164520	35995	964	162	0	0	0.0442	0.0090	nan	nan	0.0132	0.4351	-1.9094	2.0728
GSM2400619	M	0.9870	0.0020	0.1742	0.0064	0.0375	0.5012	-0.0029	164516	34610	0	171	0	0	-0.0000	-0.3820	nan	nan	0.0386	-0.0585	-0.1330	0.6669
GSM2400620	M	0.9854	0.0120	0.1552	0.0098	0.0510	0.5037	0.0187	164516	34328	0	65	0	0	-0.0000	-0.3580	nan	nan	0.0092	0.3313	-1.4926	1.6636
GSM2400621	F	0.9890	-0.0030	0.1407	0.0121	0.0399	0.5064	0.0215	164518	33173	754	153	0	0	0.0390	0.0030	nan	nan	0.0083	0.3005	-1.4436	1.6200
GSM2400622	M	0.9922	0.0115	0.1876	0.0232	0.0278	0.4922	-0.0032	164520	28520	0	128	0	0	-0.0000	-0.3170	nan	nan	0.2462	1.5358	-6.0058	5.5539
GSM2400623	M	0.9922	0.0090	0.1387	0.0148	0.0300	0.5016	0.0008	164514	28844	0	145	0	0	-0.0000	0.0130	nan	nan	0.0233	0.3192	-1.5671	1.9222
GSM2400624	M	0.9935	0.0135	0.2291	0.0284	0.0346	0.5064	0.0054	164512	23545	0	108	0	0	-0.0000	-0.2570	nan	nan	0.2604	1.9473	-7.8130	7.3799
GSM2400625	M	0.9930	0.0190	0.1782	0.0305	0.0360	0.5064	0.0037	164518	30813	0	88	0	0	-0.0000	-0.2930	nan	nan	0.1866	1.3491	-5.3493	5.0626
GSM2400626	M	0.9933	0.0045	0.2293	0.0286	0.0394	0.4997	0.0012	164518	28629	0	148	0	0	-0.0000	0.0240	nan	nan	0.2991	2.0856	-8.2828	7.7822
GSM2400627	M	0.9939	0.0020	0.2121	0.0274	0.0283	0.4972	0.0058	164497	29068	0	172	0	0	-0.0000	0.0270	nan	nan	0.3226	1.9314	-7.6873	7.1599
GSM2400628	F	0.9916	-0.0043	0.1549	0.0217	0.0294	0.5079	0.0173	164510	26305	655	105	0	0	0.0278	-0.0015	nan	nan	0.0369	0.5757	-2.4388	2.4443
GSM2400629	M	0.9929	0.0170	0.2075	0.0337	0.0350	0.4949	-0.0003	164501	29967	0	108	0	0	-0.0000	-0.2750	nan	nan	0.2291	1.7646	-6.9915	6.6243
GSM2400630	F	0.9896	-0.0015	0.1672	0.0200	0.0305	0.5053	0.0064	164516	26706	647	125	0	0	0.0314	0.0050	nan	nan	0.0089	0.3251	-1.4761	1.6474
GSM2400631	M	0.9919	0.0175	0.1832	0.0388	0.0347	0.4997	-0.0020	164514	31254	0	123	0	0	-0.0000	-0.3090	nan	nan	0.1939	1.3818	-5.6224	5.4306
GSM2400632	M	0.9924	0.0235	0.1984	0.0330	0.0377	0.4967	0.0045	164515	30815	0	90	0	0	-0.0000	-0.3050	nan	nan	0.1793	1.4552	-5.8216	5.5934
GSM2400633	F	0.9835	0.0005	0.1578	0.0152	0.0526	0.5112	0.0208	164448	38002	1101	123	0	0	0.0543	0.0000	nan	nan	0.0217	0.5202	-2.2162	2.2418
GSM2400634	F	0.9825	-0.0020	0.1633	0.0189	0.0497	0.5059	0.0142	164516	38427	1098	156	0	0	0.0525	-0.0080	nan	nan	0.0056	0.0234	-0.2181	0.3346
GSM2400635	M	0.9774	0.0010	0.1582	0.0212	0.0546	0.4969	-0.0044	164515	40511	0	176	0	0	-0.0000	-0.3800	nan	nan	0.1206	-0.8868	3.5280	-3.2468
GSM2400636	M	0.9881	0.0085	0.1713	0.0120	0.0370	0.5052	0.0163	164516	35889	0	121	0	0	-0.0000	-0.4570	nan	nan	0.0996	-1.0525	4.5009	-4.4947
GSM2400637	M	0.9913	0.0245	0.1495	0.0272	0.0334	0.5091	0.0307	164515	36602	0	182	0	0	-0.0000	-0.3860	nan	nan	0.0144	-0.1395	0.5863	-0.4072
GSM2400638	F	0.9882	-0.0110	0.1659	0.0270	0.0329	0.5030	0.0253	164516	43750	780	158	0	0	0.0316	-0.0160	nan	nan	0.1571	-1.0418	4.1353	-3.8201
GSM2400639	M	0.9907	0.0243	0.1347	0.0216	0.0319	0.5029	0.0103	164515	38319	0	165	0	0	-0.0000	-0.3680	nan	nan	0.0020	-0.0853	0.5121	-0.5492
GSM2400640	M	0.9867	-0.0130	0.1689	0.0244	0.0401	0.5054	0.0111	164518	40314	0	162	0	0	-0.0000	-0.4690	nan	nan	0.1968	-1.3508	5.5104	-5.2995
GSM2400641	F	0.9907	0.0130	0.2092	0.0396	0.0429	0.5088	0.0077	164469	39260	983	137	0	0	0.0423	0.0400	nan	nan	0.2718	1.6990	-6.5715	6.0131
GSM2400642	F	0.9902	0.0020	0.1801	0.0305	0.0393	0.5040	0.0113	164463	45301	643	151	0	0	0.0352	0.0170	nan	nan	0.1996	1.3525	-5.3152	4.9174
GSM2400643	M	0.9769	-0.0070	0.2287	0.0290	0.0553	0.5021	0.0143	164514	37093	0	65	0	0	-0.0000	-0.4900	nan	nan	0.2117	-1.8648	7.6046	-7.3857
GSM2400644	M	0.9668	-0.0195	0.2361	0.0314	0.0660	0.5010	0.0066	164519	34195	0	150	0	0	-0.0000	-0.5020	nan	nan	0.2617	-1.7408	6.6529	-5.8864
GSM2400645	M	0.9885	0.0068	0.1510	0.0132	0.0447	0.5007	0.0065	164518	35386	0	162	0	0	-0.0000	0.0110	nan	nan	0.0018	0.0983	-0.4439	0.5212
GSM2400646	M	0.9725	0.0153	0.2237	0.0119	0.0549	0.5027	-0.0014	164518	35792	0	105	0	0	-0.0000	-0.3070	nan	nan	0.1152	1.3083	-5.1141	4.7546
GSM2400647	F	0.9735	0.0100	0.2342	0.0097	0.0585	0.5024	-0.0019	164516	31845	472	98	0	0	0.0580	0.0220	nan	nan	0.0178	0.4962	-1.9085	1.7643
GSM2400648	F	0.9924	0.0180	0.1525	0.0367	0.0398	0.5012	0.0039	164519	37521	582	167	0	0	0.0370	0.0410	nan	nan	0.0684	0.6452	-2.3707	2.1236
GSM2400649	F	0.9929	0.0110	0.1452	0.0181	0.0391	0.5029	0.0011	164518	27093	799	98	0	0	0.0339	0.0310	nan	nan	0.0273	0.4192	-1.5292	1.3472
GSM2400650	M	0.9928	0.0050	0.1918	0.0413	0.0363	0.5033	0.0089	164516	36917	0	110	0	0	-0.0000	-0.3130	nan	nan	0.2534	1.6544	-6.5933	6.2267
GSM2400651	M	0.9920	0.0125	0.1822	0.0323	0.0397	0.5027	-0.0004	164518	30426	0	47	0	0	-0.0000	-0.3660	nan	nan	0.1454	1.1400	-4.4305	4.0804
GSM2400652	M	0.9930	0.0345	0.2152	0.0317	0.0322	0.5016	0.0100	164495	33335	0	139	0	0	-0.0000	-0.2770	nan	nan	0.1609	1.4538	-5.7282	5.4428
GSM2400653	M	0.9802	-0.0008	0.2278	0.0155	0.0509	0.5060	0.0104	164514	35019	0	142	0	0	-0.0000	0.0130	nan	nan	0.2484	1.7832	-7.0531	6.4649
GSM2400654	M	0.9755	0.0203	0.2117	0.0075	0.0526	0.5041	0.0032	164514	38734	0	157	0	0	-0.0000	-0.3020	nan	nan	0.0915	1.0656	-4.0378	3.6178
GSM2400655	F	0.9906	0.0030	0.1678	0.0344	0.0376	0.4989	-0.0003	164502	36164	1117	177	0	0	0.0356	0.0220	nan	nan	0.1924	1.2967	-5.2377	5.0234
GSM2400656	M	0.9879	0.0258	0.1511	0.0277	0.0457	0.5116	0.0262	164519	40952	0	191	0	0	-0.0000	-0.3370	nan	nan	0.1109	0.9469	-3.8190	3.7332
GSM2400657	F	0.9915	0.0000	0.1824	0.0287	0.0342	0.5090	0.0163	164504	39527	1454	188	0	0	0.0320	0.0320	nan	nan	0.2453	1.5105	-6.0741	5.7434
GSM2400658	F	0.9943	0.0160	0.1581	0.0337	0.0269	0.5018	-0.0035	164517	39921	900	123	0	0	0.0253	0.0400	nan	nan	0.1399	1.0329	-4.1463	4.0070
GSM2400659	M	0.9922	0.0190	0.1784	0.0108	0.0363	0.4985	-0.0035	164517	40041	0	183	0	0	-0.0000	-0.3500	nan	nan	0.0067	0.1541	-0.4939	0.4457
GSM2400660	F	0.9856	0.0055	0.1643	0.0273	0.0486	0.5030	0.0027	164515	39092	957	146	0	0	0.0465	0.0170	nan	nan	0.0985	-0.7913	3.1945	-2.9470
GSM2400661	F	0.9929	0.0182	0.1376	0.0336	0.0330	0.5016	0.0008	164504	41001	1308	107	0	0	0.0309	0.0230	nan	nan	0.0050	-0.0665	0.2529	-0.1523
GSM2400662	M	0.9946	0.0495	0.1654	0.0423	0.0284	0.5028	0.0036	164518	40220	0	171	0	0	-0.0000	-0.2670	nan	nan	0.0606	0.7643	-3.0077	2.8892
GSM2400663	F	0.9878	-0.0065	0.1216	0.0241	0.0442	0.5050	0.0121	164519	44541	1920	209	0	0	0.0442	0.0080	nan	nan	0.0131	0.3226	-1.4707	1.6042
GSM2400664	M	0.9759	-0.0265	0.3324	0.0282	0.0627	0.5058	0.0077	164514	25927	0	245	0	0	-0.0000	-0.5720	nan	nan	0.2693	-2.7175	10.6577	-9.7608
GSM2400665	M	0.9802	-0.0040	0.1508	0.0153	0.0554	0.5051	0.0198	164515	34207	0	128	0	0	-0.0000	-0.4020	nan	nan	0.0641	-0.5520	2.1286	-1.9213
GSM2400666	M	0.9915	0.0170	0.1839	0.0232	0.0414	0.4969	-0.0045	164516	22818	0	57	0	0	-0.0000	-0.3670	nan	nan	0.1572	1.3242	-5.3368	5.0873
GSM2400667	F	0.9930	0.0010	0.1872	0.0437	0.0374	0.5042	0.0104	164514	35227	869	174	0	0	0.0331	0.0260	nan	nan	0.3122	1.7733	-7.1217	6.7902
GSM2400668	F	0.9908	-0.0050	0.1295	0.0253	0.0392	0.5021	-0.0108	164518	32337	639	187	0	0	0.0389	0.0060	nan	nan	0.0022	-0.1027	0.4709	-0.5491
GSM2400669	F	0.9906	0.0030	0.1242	0.0285	0.0361	0.5022	0.0099	164510	34002	799	116	0	0	0.0343	0.0090	nan	nan	0.0070	0.1842	-0.7608	0.7367
GSM2400670	F	0.9887	-0.0070	0.1489	0.0302	0.0456	0.5028	0.0040	164514	37600	779	182	0	0	0.0442	0.0210	nan	nan	0.0624	-0.8658	3.8830	-4.2519
GSM2400671	M	0.9945	0.0302	0.1675	0.0447	0.0289	0.5062	0.0160	164517	20949	0	59	0	0	-0.0000	-0.2710	nan	nan	0.1674	1.2695	-4.8713	4.5861
GSM2400672	M	0.9941	0.0290	0.1842	0.0483	0.0279	0.5035	0.0019	164520	35915	0	54	0	0	-0.0000	-0.2590	nan	nan	0.2303	1.5411	-6.1220	5.9102
GSM2400673	F	0.9893	-0.0010	0.1495	0.0201	0.0351	0.5040	0.0141	164517	33701	632	57	0	0	0.0362	0.0060	nan	nan	0.0259	-0.4238	1.7680	-1.7520
GSM2400674	F	0.9921	0.0170	0.1815	0.0344	0.0357	0.5064	0.0012	164513	40441	1226	62	0	0	0.0338	0.0460	nan	nan	0.1100	1.0090	-4.0133	3.8005
GSM2400675	M	0.9917	0.0215	0.1765	0.0220	0.0360	0.4967	0.0096	164516	32997	0	132	0	0	-0.0000	-0.3150	nan	nan	0.1622	1.2245	-4.8044	4.4780
GSM2400676	M	0.9914	0.0150	0.1619	0.0198	0.0360	0.5010	0.0092	164517	35688	0	155	0	0	-0.0000	-0.3240	nan	nan	0.1371	1.0410	-4.1067	3.8418
GSM2400677	M	0.9849	0.0330	0.1971	0.0275	0.0444	0.5015	0.0103	164490	31261	0	121	0	0	-0.0000	-0.2910	nan	nan	0.1720	1.3506	-5.2226	4.8329
GSM2400678	M	0.9819	0.0195	0.1998	0.0263	0.0489	0.4991	-0.0017	164493	30683	0	185	0	0	-0.0000	-0.3630	nan	nan	0.0017	-0.0454	0.3345	-0.2648
GSM2400679	F	0.9901	0.0052	0.1685	0.0221	0.0394	0.5036	-0.0062	164465	34980	1028	122	0	0	0.0389	0.0180	nan	nan	0.1355	1.0623	-4.2404	3.9840
GSM2400680	M	0.9902	0.0182	0.1714	0.0151	0.0396	0.4961	0.0022	164464	39024	0	165	0	0	-0.0000	-0.3270	nan	nan	0.1157	0.9831	-3.8933	3.6913
GSM2400681	F	0.9903	0.0005	0.1749	0.0158	0.0394	0.5029	0.0093	164480	35822	910	103	0	0	0.0387	0.0250	nan	nan	0.1359	1.1155	-4.4860	4.2825
GSM2400682	F	0.9936	0.0290	0.1936	0.0205	0.0271	0.4953	-0.0013	164519	40175	640	137	0	0	0.0248	0.0410	nan	nan	0.1384	1.2738	-5.0584	4.8530
GSM2400683	M	0.9915	0.0110	0.1416	0.0139	0.0386	0.4985	-0.0011	164517	32656	0	192	0	0	-0.0000	-0.3830	nan	nan	0.0066	0.1683	-0.6075	0.4978
GSM2400684	F	0.9910	0.0095	0.1462	0.0069	0.0350	0.5092	0.0113	164519	41834	996	89	0	0	0.0317	0.0370	nan	nan	0.0726	0.4164	-1.5381	1.2045
GSM2400685	M	0.9915	0.0025	0.1555	0.0162	0.0328	0.5015	0.0057	164516	37540	0	181	0	0	-0.0000	0.0260	nan	nan	0.1392	0.8857	-3.4343	3.0992
GSM2400686	F	0.9833	-0.0100	0.2323	0.0040	0.0467	0.4979	0.0035	164519	38708	898	195	0	0	0.0433	0.0020	nan	nan	0.0238	0.3372	-1.2285	0.8909
GSM2400687	F	0.9923	0.0115	0.2110	0.0220	0.0374	0.4979	-0.0065	164511	40809	956	156	0	0	0.0370	0.0460	nan	nan	0.1479	1.2991	-4.9448	4.4605
GSM2400688	M	0.9938	0.0192	0.1941	0.0317	0.0283	0.5015	0.0040	164517	37707	0	73	0	0	-0.0000	-0.2805	nan	nan	0.2605	1.4495	-5.5381	4.9292
GSM2400689	F	0.9918	0.0115	0.1444	0.0324	0.0309	0.5057	0.0142	164516	37544	1037	185	0	0	0.0298	0.0350	nan	nan	0.0871	0.6404	-2.4686	2.2091
GSM2400690	M	0.9687	-0.0575	0.2884	0.0342	0.0668	0.4989	0.0043	164513	36093	0	121	0	0	-0.0000	-0.0400	nan	nan	0.3340	-2.9228	11.7031	-11.3183
