"","title","geo_accession","status","submission_date","last_update_date","type","channel_count","source_name_ch1","organism_ch1","characteristics_ch1","characteristics_ch1.1","characteristics_ch1.2","molecule_ch1","extract_protocol_ch1","label_ch1","label_protocol_ch1","taxid_ch1","hyb_protocol","scan_protocol","description","description.1","data_processing","platform_id","contact_name","contact_email","contact_laboratory","contact_department","contact_institute","contact_address","contact_city","contact_state","contact_zip/postal_code","contact_country","supplementary_file","supplementary_file.1","data_row_count","breed:ch1","origin:ch1","tissue:ch1"
"GSM2539164","FOXH_23077","GSM2539164","Public on Mar 17 2017","Mar 16 2017","Mar 17 2017","genomic","1","Foxhound_whole blood","Canis lupus familiaris","origin: North America","breed: Foxhound","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","MPR_matrix.txt","MPR_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539164/suppl/GSM2539164_5092291011_R06C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539164/suppl/GSM2539164_5092291011_R06C02_Red.idat.gz","173662","Foxhound","North America","whole blood"
"GSM2539165","FOXH_23078","GSM2539165","Public on Mar 17 2017","Mar 16 2017","Mar 17 2017","genomic","1","Foxhound_whole blood","Canis lupus familiaris","origin: North America","breed: Foxhound","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","MPR_matrix.txt","MPR_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539165/suppl/GSM2539165_5092291011_R03C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539165/suppl/GSM2539165_5092291011_R03C01_Red.idat.gz","173662","Foxhound","North America","whole blood"
"GSM2539166","FOXH_23080","GSM2539166","Public on Mar 17 2017","Mar 16 2017","Mar 17 2017","genomic","1","Foxhound_whole blood","Canis lupus familiaris","origin: North America","breed: Foxhound","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","MPR_matrix.txt","MPR_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539166/suppl/GSM2539166_5092291011_R01C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539166/suppl/GSM2539166_5092291011_R01C02_Red.idat.gz","173662","Foxhound","North America","whole blood"
"GSM2539167","FOXH_23089","GSM2539167","Public on Mar 17 2017","Mar 16 2017","Mar 17 2017","genomic","1","Foxhound_whole blood","Canis lupus familiaris","origin: North America","breed: Foxhound","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","MPR_matrix.txt","MPR_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539167/suppl/GSM2539167_5092291011_R06C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539167/suppl/GSM2539167_5092291011_R06C01_Red.idat.gz","173662","Foxhound","North America","whole blood"
"GSM2539168","FOXH_23094","GSM2539168","Public on Mar 17 2017","Mar 16 2017","Mar 17 2017","genomic","1","Foxhound_whole blood","Canis lupus familiaris","origin: North America","breed: Foxhound","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","MPR_matrix.txt","MPR_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539168/suppl/GSM2539168_5092291011_R05C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539168/suppl/GSM2539168_5092291011_R05C01_Red.idat.gz","173662","Foxhound","North America","whole blood"
"GSM2539169","FOXH_23096","GSM2539169","Public on Mar 17 2017","Mar 16 2017","Mar 17 2017","genomic","1","Foxhound_whole blood","Canis lupus familiaris","origin: North America","breed: Foxhound","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","MPR_matrix.txt","MPR_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539169/suppl/GSM2539169_5092291011_R04C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539169/suppl/GSM2539169_5092291011_R04C01_Red.idat.gz","173662","Foxhound","North America","whole blood"
"GSM2539170","FOXH_23110","GSM2539170","Public on Mar 17 2017","Mar 16 2017","Mar 17 2017","genomic","1","Foxhound_whole blood","Canis lupus familiaris","origin: North America","breed: Foxhound","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","MPR_matrix.txt","MPR_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539170/suppl/GSM2539170_5092291028_R02C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539170/suppl/GSM2539170_5092291028_R02C01_Red.idat.gz","173662","Foxhound","North America","whole blood"
"GSM2539171","KEES_24628","GSM2539171","Public on Mar 17 2017","Mar 16 2017","Mar 17 2017","genomic","1","Keeshond_whole blood","Canis lupus familiaris","origin: North America","breed: Keeshond","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","MPR_matrix.txt","MPR_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539171/suppl/GSM2539171_5648367022_R05C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539171/suppl/GSM2539171_5648367022_R05C02_Red.idat.gz","173662","Keeshond","North America","whole blood"
"GSM2539172","KEES_24629","GSM2539172","Public on Mar 17 2017","Mar 16 2017","Mar 17 2017","genomic","1","Keeshond_whole blood","Canis lupus familiaris","origin: North America","breed: Keeshond","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","MPR_matrix.txt","MPR_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539172/suppl/GSM2539172_5648367022_R06C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539172/suppl/GSM2539172_5648367022_R06C02_Red.idat.gz","173662","Keeshond","North America","whole blood"
"GSM2539173","KEES_24630","GSM2539173","Public on Mar 17 2017","Mar 16 2017","Mar 17 2017","genomic","1","Keeshond_whole blood","Canis lupus familiaris","origin: North America","breed: Keeshond","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","MPR_matrix.txt","MPR_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539173/suppl/GSM2539173_5648367023_R01C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539173/suppl/GSM2539173_5648367023_R01C01_Red.idat.gz","173662","Keeshond","North America","whole blood"
"GSM2539174","KEES_24631","GSM2539174","Public on Mar 17 2017","Mar 16 2017","Mar 17 2017","genomic","1","Keeshond_whole blood","Canis lupus familiaris","origin: North America","breed: Keeshond","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","MPR_matrix.txt","MPR_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539174/suppl/GSM2539174_5648367023_R02C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539174/suppl/GSM2539174_5648367023_R02C01_Red.idat.gz","173662","Keeshond","North America","whole blood"
"GSM2539175","KEES_24633","GSM2539175","Public on Mar 17 2017","Mar 16 2017","Mar 17 2017","genomic","1","Keeshond_whole blood","Canis lupus familiaris","origin: North America","breed: Keeshond","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","MPR_matrix.txt","MPR_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539175/suppl/GSM2539175_5648367023_R03C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539175/suppl/GSM2539175_5648367023_R03C01_Red.idat.gz","173662","Keeshond","North America","whole blood"
"GSM2539176","AHRT_24735","GSM2539176","Public on Mar 17 2017","Mar 16 2017","Mar 17 2017","genomic","1","American Hairless Terrier_whole blood","Canis lupus familiaris","origin: North America","breed: American Hairless Terrier","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","MPR_matrix.txt","MPR_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539176/suppl/GSM2539176_9270665018_R06C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539176/suppl/GSM2539176_9270665018_R06C01_Red.idat.gz","173662","American Hairless Terrier","North America","whole blood"
